country,year,sex,age,population,gdp_per_capita ($),generation,suicides/100k pop
Republic of Korea,1993,female,55-74 years,2673200,9479,Silent,7.74
Republic of Korea,1993,female,35-54 years,5301200,9479,Boomers,7.19
Republic of Korea,1993,female,15-24 years,4146800,9479,Generation X,6.1
Republic of Korea,1993,male,5-14 years,3855600,9479,Millenials,0.65
Republic of Korea,1993,female,5-14 years,3570700,9479,Millenials,0.62
Republic of Korea,1994,male,75+ years,227600,11073,G.I. Generation,46.13
Republic of Korea,1994,male,55-74 years,2249100,11073,Silent,24.28
Republic of Korea,1994,female,75+ years,512500,11073,G.I. Generation,18.15
Republic of Korea,1994,male,35-54 years,5690100,11073,Boomers,18.01
Republic of Korea,1994,male,25-34 years,4326600,11073,Boomers,15.74
Republic of Korea,1994,male,15-24 years,4353800,11073,Generation X,11
Republic of Korea,1994,female,55-74 years,2774600,11073,Silent,9.51
Republic of Korea,1994,female,25-34 years,4144000,11073,Boomers,8.13
Republic of Korea,1994,female,35-54 years,5495100,11073,Boomers,6.97
Republic of Korea,1994,female,15-24 years,4098900,11073,Generation X,5.93
Republic of Korea,1994,female,5-14 years,3485300,11073,Millenials,0.86
Republic of Korea,1994,male,5-14 years,3787700,11073,Millenials,0.69
Republic of Korea,1995,male,75+ years,265000,13217,G.I. Generation,47.55
Republic of Korea,1995,male,55-74 years,2212100,13217,Silent,28.84
Republic of Korea,1995,male,35-54 years,5928800,13217,Boomers,21.34
Republic of Korea,1995,female,75+ years,593200,13217,G.I. Generation,18.88
Republic of Korea,1995,male,25-34 years,4627000,13217,Generation X,16.4
Republic of Korea,1995,male,15-24 years,4349400,13217,Generation X,11.52
Republic of Korea,1995,female,55-74 years,2860400,13217,Silent,9.82
Republic of Korea,1995,female,25-34 years,4375500,13217,Generation X,8.52
Republic of Korea,1995,female,35-54 years,5725200,13217,Boomers,7.46
Republic of Korea,1995,female,15-24 years,4120600,13217,Generation X,7.3
Republic of Korea,1995,female,5-14 years,3367300,13217,Millenials,0.83
Republic of Korea,1995,male,5-14 years,3651900,13217,Millenials,0.82
Republic of Korea,1996,male,75+ years,279100,14071,G.I. Generation,59.48
Republic of Korea,1996,male,55-74 years,2313200,14071,Silent,34.41
Republic of Korea,1996,male,35-54 years,6178700,14071,Boomers,24.81
Republic of Korea,1996,female,75+ years,616700,14071,G.I. Generation,24.32
Republic of Korea,1996,male,25-34 years,4615200,14071,Generation X,19.35
Republic of Korea,1996,male,15-24 years,4291000,14071,Generation X,14.43
Republic of Korea,1996,female,55-74 years,2965200,14071,Silent,10.59
Republic of Korea,1996,female,25-34 years,4363000,14071,Generation X,9.35
Republic of Korea,1996,female,15-24 years,4070800,14071,Generation X,9.02
Republic of Korea,1996,female,35-54 years,5968300,14071,Boomers,8.91
Republic of Korea,1996,female,5-14 years,3272200,14071,Millenials,1.34
Republic of Korea,1996,male,5-14 years,3573700,14071,Millenials,0.98
Republic of Korea,1997,male,75+ years,296400,12978,G.I. Generation,66.8
Republic of Korea,1997,male,55-74 years,2438200,12978,Silent,35.6
Republic of Korea,1997,female,75+ years,647600,12978,G.I. Generation,26.71
Republic of Korea,1997,male,35-54 years,6387700,12978,Boomers,25.92
Republic of Korea,1997,male,25-34 years,4602700,12978,Generation X,19.14
Republic of Korea,1997,male,15-24 years,4231500,12978,Generation X,12.48
Republic of Korea,1997,female,55-74 years,3087800,12978,Silent,11.04
Republic of Korea,1997,female,25-34 years,4358400,12978,Generation X,10.51
Republic of Korea,1997,female,35-54 years,6163400,12978,Boomers,8.68
Republic of Korea,1997,female,15-24 years,4021600,12978,Generation X,7.98
Republic of Korea,1997,female,5-14 years,3201300,12978,Millenials,1.06
Republic of Korea,1997,male,5-14 years,3519500,12978,Millenials,0.88
Republic of Korea,1998,male,75+ years,316200,8624,G.I. Generation,81.59
Republic of Korea,1998,male,55-74 years,2550700,8624,Silent,54.81
Republic of Korea,1998,male,35-54 years,6568200,8624,Boomers,40.25
Republic of Korea,1998,female,75+ years,684600,8624,G.I. Generation,33.6
Republic of Korea,1998,male,25-34 years,4604300,8624,Generation X,26.93
Republic of Korea,1998,male,15-24 years,4166000,8624,Generation X,15.1
Republic of Korea,1998,female,55-74 years,3195400,8624,Silent,14.99
Republic of Korea,1998,female,25-34 years,4381500,8624,Generation X,12.16
Republic of Korea,1998,female,35-54 years,6323400,8624,Boomers,11.29
Republic of Korea,1998,female,15-24 years,3956800,8624,Generation X,9.38
Republic of Korea,1998,female,5-14 years,3153700,8624,Millenials,1.33
Republic of Korea,1998,male,5-14 years,3494900,8624,Millenials,0.89
Republic of Korea,1999,male,75+ years,332800,11074,G.I. Generation,75.72
Republic of Korea,1999,male,55-74 years,2634700,11074,Silent,45.58
Republic of Korea,1999,male,35-54 years,6758500,11074,Boomers,30.88
Republic of Korea,1999,female,75+ years,712800,11074,G.I. Generation,29.88
Republic of Korea,1999,male,25-34 years,4611200,11074,Generation X,19.54
Republic of Korea,1999,female,55-74 years,3280700,11074,Silent,14.14
Republic of Korea,1999,male,15-24 years,4071500,11074,Generation X,12.18
Republic of Korea,1999,female,35-54 years,6497300,11074,Boomers,10.51
Republic of Korea,1999,female,25-34 years,4405400,11074,Generation X,9.33
Republic of Korea,1999,female,15-24 years,3859400,11074,Generation X,7.93
Republic of Korea,1999,female,5-14 years,3143200,11074,Millenials,0.95
Republic of Korea,1999,male,5-14 years,3509800,11074,Millenials,0.88
Republic of Korea,2000,male,75+ years,346040,12686,G.I. Generation,81.49
Republic of Korea,2000,male,55-74 years,2714103,12686,Silent,41.74
Republic of Korea,2000,female,75+ years,737452,12686,G.I. Generation,32.27
Republic of Korea,2000,male,35-54 years,6980476,12686,Boomers,27.08
Republic of Korea,2000,male,25-34 years,4584802,12686,Generation X,16.31
Republic of Korea,2000,female,55-74 years,3355684,12686,Silent,14.33
Republic of Korea,2000,male,15-24 years,3982626,12686,Generation X,10.24
Republic of Korea,2000,female,35-54 years,6714173,12686,Boomers,9.17
Republic of Korea,2000,female,25-34 years,4386309,12686,Generation X,8.05
Republic of Korea,2000,female,15-24 years,3767475,12686,Generation X,7.03
Republic of Korea,2000,male,5-14 years,3544949,12686,Millenials,0.56
Republic of Korea,2000,female,5-14 years,3157654,12686,Millenials,0.32
Republic of Korea,2001,male,75+ years,359104,11922,Silent,91.34
Republic of Korea,2001,male,55-74 years,2796018,11922,Silent,47.6
Republic of Korea,2001,female,75+ years,766768,11922,Silent,39.91
Republic of Korea,2001,male,35-54 years,7195715,11922,Boomers,27.64
Republic of Korea,2001,male,25-34 years,4535491,11922,Generation X,18.41
Republic of Korea,2001,female,55-74 years,3424102,11922,Silent,15.19
Republic of Korea,2001,female,35-54 years,6918865,11922,Boomers,9.25
Republic of Korea,2001,male,15-24 years,3912425,11922,Millenials,9.1
Republic of Korea,2001,female,25-34 years,4355767,11922,Generation X,7.9
Republic of Korea,2001,female,15-24 years,3688341,11922,Millenials,6.18
Republic of Korea,2001,female,5-14 years,3180198,11922,Millenials,0.66
Republic of Korea,2001,male,5-14 years,3578071,11922,Millenials,0.36
Republic of Korea,2002,male,75+ years,374816,13501,Silent,130.46
Republic of Korea,2002,female,75+ years,801199,13501,Silent,61.28
Republic of Korea,2002,male,55-74 years,2906720,13501,Silent,56.7
Republic of Korea,2002,male,35-54 years,7370094,13501,Boomers,33.16
Republic of Korea,2002,male,25-34 years,4480596,13501,Generation X,21.65
Republic of Korea,2002,female,55-74 years,3519055,13501,Silent,18.87
Republic of Korea,2002,female,35-54 years,7092799,13501,Boomers,11.91
Republic of Korea,2002,male,15-24 years,3836446,13501,Millenials,9.75
Republic of Korea,2002,female,25-34 years,4314215,13501,Generation X,9.29
Republic of Korea,2002,female,15-24 years,3602297,13501,Millenials,7.05
Republic of Korea,2002,female,5-14 years,3205108,13501,Millenials,0.53
Republic of Korea,2002,male,5-14 years,3606696,13501,Millenials,0.39
Republic of Korea,2003,male,75+ years,394465,14971,Silent,170.86
Republic of Korea,2003,male,55-74 years,3032808,14971,Silent,73.83
Republic of Korea,2003,female,75+ years,843447,14971,Silent,71.26
Republic of Korea,2003,male,35-54 years,7532153,14971,Boomers,39.9
Republic of Korea,2003,male,25-34 years,4394597,14971,Generation X,24.71
Republic of Korea,2003,female,55-74 years,3624827,14971,Silent,23.59
Republic of Korea,2003,female,35-54 years,7273425,14971,Boomers,15
Republic of Korea,2003,male,15-24 years,3769703,14971,Millenials,13.13
Republic of Korea,2003,female,25-34 years,4221700,14971,Generation X,11.91
Republic of Korea,2003,female,15-24 years,3526768,14971,Millenials,8.96
Republic of Korea,2003,female,5-14 years,3221172,14971,Millenials,0.56
Republic of Korea,2003,male,5-14 years,3620823,14971,Millenials,0.41
Republic of Korea,2004,male,75+ years,417832,16708,Silent,172.8
Republic of Korea,2004,male,55-74 years,3153226,16708,Silent,81.63
Republic of Korea,2004,female,75+ years,890935,16708,Silent,78.01
Republic of Korea,2004,male,35-54 years,7713408,16708,Boomers,41.84
Republic of Korea,2004,female,55-74 years,3722261,16708,Silent,26.03
Republic of Korea,2004,male,25-34 years,4306280,16708,Generation X,21.18
Republic of Korea,2004,female,35-54 years,7465643,16708,Boomers,15.46
Republic of Korea,2004,female,25-34 years,4130154,16708,Generation X,12.01
Republic of Korea,2004,male,15-24 years,3697288,16708,Millenials,11.44
Republic of Korea,2004,female,15-24 years,3443539,16708,Millenials,8.04
Republic of Korea,2004,female,5-14 years,3222667,16708,Millenials,0.68
Republic of Korea,2004,male,5-14 years,3616737,16708,Millenials,0.58
Republic of Korea,2005,male,75+ years,442349,19460,Silent,176.33
Republic of Korea,2005,male,55-74 years,3271489,19460,Silent,81.92
Republic of Korea,2005,female,75+ years,942895,19460,Silent,74.24
Republic of Korea,2005,male,35-54 years,7909318,19460,Boomers,39.31
Republic of Korea,2005,female,55-74 years,3815878,19460,Silent,25.84
Republic of Korea,2005,male,25-34 years,4254877,19460,Generation X,23.74
Republic of Korea,2005,female,25-34 years,4080577,19460,Generation X,16.64
Republic of Korea,2005,female,35-54 years,7663628,19460,Boomers,15.38
Republic of Korea,2005,female,15-24 years,3334069,19460,Millenials,12.63
Republic of Korea,2005,male,15-24 years,3606285,19460,Millenials,11.81
Republic of Korea,2005,female,5-14 years,3223612,19460,Millenials,0.62
Republic of Korea,2005,male,5-14 years,3606907,19460,Millenials,0.58
Republic of Korea,2006,male,75+ years,466922,21753,Silent,154.63
Republic of Korea,2006,male,55-74 years,3379258,21753,Silent,74.16
Republic of Korea,2006,female,75+ years,995303,21753,Silent,70.33
Republic of Korea,2006,male,35-54 years,8129944,21753,Boomers,35.4
Republic of Korea,2006,female,55-74 years,3899641,21753,Silent,22.95
Republic of Korea,2006,male,25-34 years,4206010,21753,Generation X,18.16
Republic of Korea,2006,female,35-54 years,7878811,21753,Boomers,13.15
Republic of Korea,2006,female,25-34 years,4032326,21753,Generation X,12.15
Republic of Korea,2006,male,15-24 years,3529544,21753,Millenials,9.69
Republic of Korea,2006,female,15-24 years,3240878,21753,Millenials,8.79
Republic of Korea,2006,female,5-14 years,3194081,21753,Millenials,0.63
Republic of Korea,2006,male,5-14 years,3561246,21753,Millenials,0.42
Republic of Korea,2007,male,75+ years,497517,23982,Silent,172.86
Republic of Korea,2007,male,55-74 years,3510578,23982,Silent,72.72
Republic of Korea,2007,female,75+ years,1052764,23982,Silent,70.58
Republic of Korea,2007,male,35-54 years,8320051,23982,Boomers,34.88
Republic of Korea,2007,female,55-74 years,4009684,23982,Silent,24.54
Republic of Korea,2007,male,25-34 years,4158963,23982,Generation X,23.97
Republic of Korea,2007,female,25-34 years,3988315,23982,Generation X,22.77
Republic of Korea,2007,female,35-54 years,8058659,23982,Boomers,16.09
Republic of Korea,2007,female,15-24 years,3173279,23982,Millenials,14.72
Republic of Korea,2007,male,15-24 years,3478791,23982,Millenials,11.79
Republic of Korea,2007,female,5-14 years,3108585,23982,Generation Z,0.9
Republic of Korea,2007,male,5-14 years,3457021,23982,Generation Z,0.72
Republic of Korea,2008,male,75+ years,534462,21278,Silent,154.92
Republic of Korea,2008,male,55-74 years,3658864,21278,Silent,73.41
Republic of Korea,2008,female,75+ years,1118039,21278,Silent,67.53
Republic of Korea,2008,male,35-54 years,8479364,21278,Boomers,38.51
Republic of Korea,2008,female,25-34 years,3931977,21278,Generation X,23.98
Republic of Korea,2008,male,25-34 years,4106089,21278,Generation X,23.79
Republic of Korea,2008,female,55-74 years,4138869,21278,Silent,23.29
Republic of Korea,2008,female,35-54 years,8209985,21278,Boomers,18.27
Republic of Korea,2008,male,15-24 years,3456651,21278,Millenials,13.92
Republic of Korea,2008,female,15-24 years,3128527,21278,Millenials,13.11
Republic of Korea,2008,female,5-14 years,3008336,21278,Generation Z,0.86
Republic of Korea,2008,male,5-14 years,3330584,21278,Generation Z,0.69
Republic of Korea,2009,male,75+ years,578635,19036,Silent,173.86
Republic of Korea,2009,male,55-74 years,3806592,19036,Silent,79.47
Republic of Korea,2009,female,75+ years,1191463,19036,Silent,77.22
Republic of Korea,2009,male,35-54 years,8621339,19036,Boomers,46.95
Republic of Korea,2009,male,25-34 years,4022361,19036,Generation X,31.32
Republic of Korea,2009,female,25-34 years,3844207,19036,Generation X,29.16
Republic of Korea,2009,female,55-74 years,4264449,19036,Silent,27.01
Republic of Korea,2009,female,35-54 years,8350429,19036,Boomers,21.32
Republic of Korea,2009,male,15-24 years,3472834,19036,Millenials,15.81
Republic of Korea,2009,female,15-24 years,3120462,19036,Millenials,14.74
Republic of Korea,2009,female,5-14 years,2908040,19036,Generation Z,1.44
Republic of Korea,2009,male,5-14 years,3199206,19036,Generation Z,1.22
Republic of Korea,2010,male,75+ years,631853,22994,Silent,182.32
Republic of Korea,2010,male,55-74 years,3986626,22994,Silent,82.73
Republic of Korea,2010,female,75+ years,1275018,22994,Silent,71.69
Republic of Korea,2010,male,35-54 years,8681362,22994,Generation X,46.65
Republic of Korea,2010,male,25-34 years,3936496,22994,Generation X,33.05
Republic of Korea,2010,female,55-74 years,4424476,22994,Silent,27.12
Republic of Korea,2010,female,25-34 years,3756347,22994,Generation X,25.88
Republic of Korea,2010,female,35-54 years,8411310,22994,Generation X,20.75
Republic of Korea,2010,male,15-24 years,3509674,22994,Millenials,14.05
Republic of Korea,2010,female,15-24 years,3137470,22994,Millenials,11.86
Republic of Korea,2010,female,5-14 years,2793259,22994,Generation Z,1.22
Republic of Korea,2010,male,5-14 years,3054724,22994,Generation Z,0.88
Republic of Korea,2011,male,75+ years,688365,25157,Silent,185.37
Republic of Korea,2011,male,55-74 years,4177826,25157,Boomers,81.21
Republic of Korea,2011,female,75+ years,1360809,25157,Silent,65.7
Republic of Korea,2011,male,35-54 years,8696946,25157,Generation X,48.93
Republic of Korea,2011,male,25-34 years,3868804,25157,Millenials,35.77
Republic of Korea,2011,female,55-74 years,4598818,25157,Boomers,25.62
Republic of Korea,2011,female,25-34 years,3682791,25157,Millenials,24.47
Republic of Korea,2011,female,35-54 years,8426582,25157,Generation X,20.1
Republic of Korea,2011,male,15-24 years,3543608,25157,Millenials,14.9
Republic of Korea,2011,female,15-24 years,3161440,25157,Millenials,10.98
Republic of Korea,2011,male,5-14 years,2914466,25157,Generation Z,1.03
Republic of Korea,2011,female,5-14 years,2677562,25157,Generation Z,0.97
Republic of Korea,2012,male,75+ years,745816,25464,Silent,152.45
Republic of Korea,2012,male,55-74 years,4379584,25464,Boomers,69.39
Republic of Korea,2012,female,75+ years,1444622,25464,Silent,61.4
Republic of Korea,2012,male,35-54 years,8693747,25464,Generation X,42.93
Republic of Korea,2012,male,25-34 years,3795994,25464,Millenials,31.88
Republic of Korea,2012,female,55-74 years,4778393,25464,Boomers,22.18
Republic of Korea,2012,female,25-34 years,3604570,25464,Millenials,20.34
Republic of Korea,2012,female,35-54 years,8431939,25464,Generation X,18.25
Republic of Korea,2012,male,15-24 years,3573502,25464,Millenials,13.29
Republic of Korea,2012,female,15-24 years,3188031,25464,Millenials,9.38
Republic of Korea,2012,male,5-14 years,2802575,25464,Generation Z,1
Republic of Korea,2012,female,5-14 years,2582212,25464,Generation Z,0.77
Republic of Korea,2013,male,75+ years,806960,27060,Silent,147.59
Republic of Korea,2013,male,55-74 years,4595358,27060,Boomers,68.24
Republic of Korea,2013,female,75+ years,1531049,27060,Silent,53.3
Republic of Korea,2013,male,35-54 years,8662051,27060,Generation X,47.47
Republic of Korea,2013,male,25-34 years,3731895,27060,Millenials,30.17
Republic of Korea,2013,female,55-74 years,4970200,27060,Boomers,20.2
Republic of Korea,2013,female,25-34 years,3536920,27060,Millenials,19.73
Republic of Korea,2013,female,35-54 years,8407766,27060,Generation X,18.44
Republic of Korea,2013,male,15-24 years,3589652,27060,Millenials,13.18
Republic of Korea,2013,female,15-24 years,3205797,27060,Millenials,8.83
Republic of Korea,2013,male,5-14 years,2708467,27060,Generation Z,0.78
Republic of Korea,2013,female,5-14 years,2502109,27060,Generation Z,0.64
Republic of Korea,2014,male,75+ years,875829,29120,Silent,124.45
Republic of Korea,2014,male,55-74 years,4819912,29120,Boomers,61.25
Republic of Korea,2014,male,35-54 years,8631486,29120,Generation X,47.33
Republic of Korea,2014,female,75+ years,1627234,29120,Silent,44.31
Republic of Korea,2014,male,25-34 years,3662939,29120,Millenials,30.93
Republic of Korea,2014,female,25-34 years,3460437,29120,Millenials,18.58
Republic of Korea,2014,female,55-74 years,5173521,29120,Boomers,18.58
Republic of Korea,2014,female,35-54 years,8376722,29120,Generation X,17.98
Republic of Korea,2014,male,15-24 years,3588494,29120,Millenials,12.62
Republic of Korea,2014,female,15-24 years,3209671,29120,Millenials,8.01
Republic of Korea,2014,male,5-14 years,2615352,29120,Generation Z,0.84
Republic of Korea,2014,female,5-14 years,2424320,29120,Generation Z,0.45
